##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Ls 32.8deg. Altitude 10.0 m ALS Local time 0.0h (at longitude 0) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are surface temperature (K)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2021-04-17T20:40:24.275280
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Ls 32.8deg. Altitude 10.0 m ALS Local time 0.0h (at longitude 0) 
### --------------------------------------------------------------------------------------
### Column 1 is East longitude (degrees)
### Columns 2+ are surface pressure (Pa)
### Line 1 is North latitude (degrees)
### --------------------------------------------------------------------------------------
### Retrieved on: 2021-04-17T20:40:24.282630
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||   -9.00000e+01   -8.61702e+01   -8.23404e+01   -7.85106e+01   -7.46809e+01   -7.08511e+01   -6.70213e+01   -6.31915e+01   -5.93617e+01   -5.55319e+01   -5.17021e+01   -4.78723e+01   -4.40426e+01   -4.02128e+01   -3.63830e+01   -3.25532e+01   -2.87234e+01   -2.48936e+01   -2.10638e+01   -1.72340e+01   -1.34043e+01   -9.57447e+00   -5.74468e+00   -1.91489e+00    1.91489e+00    5.74468e+00    9.57447e+00    1.34043e+01    1.72340e+01    2.10638e+01    2.48936e+01    2.87234e+01    3.25532e+01    3.63830e+01    4.02128e+01    4.40426e+01    4.78723e+01    5.17021e+01    5.55319e+01    5.93617e+01    6.31915e+01    6.70213e+01    7.08511e+01    7.46809e+01    7.85106e+01    8.23404e+01    8.61702e+01    9.00000e+01
-----------------------------------
-180 ||    3.52083e+02    4.31349e+02    3.96604e+02    4.26832e+02    4.64080e+02    4.83413e+02    4.96128e+02    4.76829e+02    5.49960e+02    5.46180e+02    5.61401e+02    5.01266e+02    5.22058e+02    5.65469e+02    6.12820e+02    5.59809e+02    5.74133e+02    5.71201e+02    5.46669e+02    5.40695e+02    6.52461e+02    6.57262e+02    6.75719e+02    7.35680e+02    7.79731e+02    7.89904e+02    7.90723e+02    7.57106e+02    7.89493e+02    8.11628e+02    8.19337e+02    8.34782e+02    8.55388e+02    8.66984e+02    8.70213e+02    8.77084e+02    8.77967e+02    8.84928e+02    8.86799e+02    8.78848e+02    8.86113e+02    8.88964e+02    9.04194e+02    9.16977e+02    9.11624e+02    8.36862e+02    7.20139e+02    6.29076e+02
-174 ||    3.52086e+02    4.02033e+02    4.00269e+02    4.31654e+02    4.76370e+02    5.23671e+02    4.62696e+02    4.76578e+02    4.78557e+02    5.59843e+02    4.98826e+02    4.93938e+02    5.49739e+02    5.60128e+02    5.45920e+02    5.56452e+02    4.97970e+02    5.88654e+02    5.33111e+02    5.17558e+02    5.97890e+02    6.88009e+02    6.93086e+02    7.40244e+02    7.61838e+02    7.83585e+02    7.77996e+02    7.81704e+02    8.10099e+02    8.58205e+02    8.26877e+02    8.44448e+02    8.56389e+02    8.55389e+02    8.69702e+02    8.70640e+02    8.75759e+02    8.78483e+02    8.73437e+02    8.81533e+02    8.74029e+02    8.90373e+02    9.10997e+02    9.20661e+02    9.10409e+02    8.37615e+02    7.28452e+02    6.30141e+02
-168 ||    3.52072e+02    4.07619e+02    4.01382e+02    4.34857e+02    4.62383e+02    5.52655e+02    5.17847e+02    4.99151e+02    5.04557e+02    5.25567e+02    4.84815e+02    6.05742e+02    5.79944e+02    5.40332e+02    5.77405e+02    4.67325e+02    4.63152e+02    5.19569e+02    5.39754e+02    5.62312e+02    6.01417e+02    6.19434e+02    7.52617e+02    7.93615e+02    7.93893e+02    8.03972e+02    7.99251e+02    8.04228e+02    8.15091e+02    8.19503e+02    8.41752e+02    8.46993e+02    8.53944e+02    8.59375e+02    8.64673e+02    8.66824e+02    8.66772e+02    8.77124e+02    8.72224e+02    8.76571e+02    8.79294e+02    8.95907e+02    9.01463e+02    9.29490e+02    9.06479e+02    8.37842e+02    7.48538e+02    6.29554e+02
-162 ||    3.52515e+02    4.13416e+02    4.04837e+02    4.33689e+02    4.77303e+02    5.55638e+02    5.55746e+02    5.40669e+02    4.74309e+02    5.25648e+02    5.42913e+02    5.52680e+02    5.44772e+02    5.76553e+02    4.63758e+02    4.71028e+02    5.01192e+02    5.20244e+02    5.96262e+02    6.07865e+02    6.27960e+02    6.25665e+02    7.46103e+02    7.30809e+02    7.83005e+02    7.88443e+02    8.06451e+02    8.17227e+02    8.27207e+02    8.40560e+02    8.44269e+02    8.51101e+02    8.53997e+02    8.56579e+02    8.60283e+02    8.64034e+02    8.62980e+02    8.66158e+02    8.67722e+02    8.71181e+02    8.76029e+02    8.90982e+02    9.04531e+02    9.23725e+02    9.06930e+02    8.42593e+02    7.20775e+02    6.29867e+02
-157 ||    3.51744e+02    4.15405e+02    4.08316e+02    4.37393e+02    5.53172e+02    5.15986e+02    5.69322e+02    5.43482e+02    4.90550e+02    4.96153e+02    5.08632e+02    4.74655e+02    4.42901e+02    6.68890e+02    4.90321e+02    5.01690e+02    4.89841e+02    5.48891e+02    5.57039e+02    5.61072e+02    5.52281e+02    6.48216e+02    6.35714e+02    5.95283e+02    7.02687e+02    7.33183e+02    7.96208e+02    8.23337e+02    8.35787e+02    8.44059e+02    8.47617e+02    8.49461e+02    8.53442e+02    8.56706e+02    8.54190e+02    8.59083e+02    8.59943e+02    8.58105e+02    8.54317e+02    8.60250e+02    8.62497e+02    8.79874e+02    8.98050e+02    9.25200e+02    9.13278e+02    8.48111e+02    7.24279e+02    6.28751e+02
-151 ||    3.52717e+02    4.02060e+02    4.13736e+02    4.41175e+02    4.95072e+02    4.35549e+02    5.27818e+02    5.52549e+02    4.54519e+02    5.63930e+02    5.29759e+02    4.82451e+02    4.84404e+02    5.07891e+02    5.52771e+02    5.74397e+02    5.57982e+02    5.57047e+02    5.58205e+02    5.48940e+02    5.78615e+02    6.24859e+02    6.75521e+02    7.69296e+02    7.68483e+02    7.99577e+02    8.06054e+02    8.18167e+02    8.35327e+02    8.45053e+02    8.47516e+02    8.48239e+02    8.50736e+02    8.54268e+02    8.49887e+02    8.51595e+02    8.47465e+02    8.40226e+02    8.39438e+02    8.45757e+02    8.53884e+02    8.76627e+02    8.99981e+02    9.07037e+02    9.11777e+02    8.53194e+02    7.14579e+02    6.29536e+02
-145 ||    3.51778e+02    3.99322e+02    4.12685e+02    5.15385e+02    4.86112e+02    4.62374e+02    4.69341e+02    5.58687e+02    5.17889e+02    5.14689e+02    5.04978e+02    4.83234e+02    5.02264e+02    4.90397e+02    5.42987e+02    5.21410e+02    5.31328e+02    4.93649e+02    5.34283e+02    5.48346e+02    5.51183e+02    5.80138e+02    6.36216e+02    6.17413e+02    7.12700e+02    6.74414e+02    7.72656e+02    7.79428e+02    7.48423e+02    6.87941e+02    7.12070e+02    7.32471e+02    8.25286e+02    8.46587e+02    8.44015e+02    8.30840e+02    8.18259e+02    8.10404e+02    7.82427e+02    8.31713e+02    8.44017e+02    8.63593e+02    8.99881e+02    9.15591e+02    9.12319e+02    8.56514e+02    7.23268e+02    6.29952e+02
-140 ||    3.51172e+02    4.02528e+02    4.16428e+02    4.41803e+02    4.80284e+02    4.94480e+02    4.42295e+02    5.02874e+02    5.17556e+02    4.67234e+02    5.09887e+02    5.22820e+02    4.94469e+02    4.82113e+02    5.24687e+02    5.12073e+02    5.25211e+02    4.90667e+02    5.07969e+02    5.01260e+02    5.13839e+02    5.27078e+02    5.50973e+02    6.13034e+02    6.67601e+02    6.96192e+02    6.67206e+02    6.85532e+02    6.77226e+02    7.20405e+02    7.01924e+02    6.90760e+02    7.22006e+02    6.56809e+02    7.98540e+02    7.64107e+02    7.73389e+02    7.84630e+02    8.01039e+02    8.17012e+02    8.32518e+02    8.55550e+02    8.89719e+02    9.18100e+02    8.97534e+02    8.62345e+02    6.98496e+02    6.28478e+02
-134 ||    3.51939e+02    4.11561e+02    4.21890e+02    4.45240e+02    4.97264e+02    4.65407e+02    4.51816e+02    4.81374e+02    5.17306e+02    4.94991e+02    4.58252e+02    4.66838e+02    4.91805e+02    5.13825e+02    5.34907e+02    5.00869e+02    4.95728e+02    4.87120e+02    4.78693e+02    4.64559e+02    4.65894e+02    4.68812e+02    4.87601e+02    5.43354e+02    5.43669e+02    5.33944e+02    6.19611e+02    6.01830e+02    9.52701e+01    2.42093e+02    7.09833e+02    6.29023e+02    7.29702e+02    6.74218e+02    6.94539e+02    7.13094e+02    7.39651e+02    7.58835e+02    7.85059e+02    7.97195e+02    8.23172e+02    8.52198e+02    8.89827e+02    9.18448e+02    9.15948e+02    8.65934e+02    7.03647e+02    6.29366e+02
-128 ||    3.52852e+02    4.21445e+02    4.25427e+02    4.50664e+02    4.97934e+02    4.81710e+02    4.80542e+02    4.86641e+02    4.82655e+02    5.00667e+02    4.72805e+02    4.77491e+02    4.98065e+02    4.61587e+02    5.21138e+02    4.59026e+02    4.76100e+02    4.64191e+02    4.54461e+02    4.31250e+02    4.04276e+02    4.01593e+02    4.24481e+02    4.60434e+02    4.93133e+02    5.29567e+02    5.58665e+02    5.50796e+02    5.48812e+02    5.62731e+02    6.26120e+02    6.45609e+02    5.95562e+02    5.95410e+02    6.13588e+02    6.63336e+02    7.02155e+02    7.35960e+02    7.59420e+02    7.90094e+02    8.16304e+02    8.47261e+02    8.77941e+02    9.07787e+02    9.22300e+02    8.55966e+02    7.26298e+02    6.29554e+02
-122 ||    3.52083e+02    4.31833e+02    4.24966e+02    4.84018e+02    4.97480e+02    4.93219e+02    4.47490e+02    4.71671e+02    4.97043e+02    4.99045e+02    5.12893e+02    5.12276e+02    4.97592e+02    4.88823e+02    4.53885e+02    4.52275e+02    4.40476e+02    4.34474e+02    4.02574e+02    3.47740e+02    2.43779e+02    2.34410e+02    3.13868e+02    3.84010e+02    3.95563e+02    3.92376e+02    4.27542e+02    4.84463e+02    5.42033e+02    5.67892e+02    5.62315e+02    5.42331e+02    5.25816e+02    5.23937e+02    5.11056e+02    5.72905e+02    6.75619e+02    7.14787e+02    7.37606e+02    7.79377e+02    8.11380e+02    8.38735e+02    8.71432e+02    8.95773e+02    9.01560e+02    8.62987e+02    6.97001e+02    6.29867e+02
-117 ||    3.52131e+02    4.36602e+02    4.38327e+02    4.78726e+02    4.95126e+02    4.77847e+02    4.29724e+02    4.74278e+02    5.34597e+02    5.14263e+02    5.21378e+02    5.08095e+02    4.96845e+02    4.64987e+02    4.29175e+02    3.91411e+02    4.09262e+02    3.95386e+02    3.68082e+02    3.29112e+02    3.02233e+02    2.70829e+02    2.50161e+02    3.11087e+02    3.79703e+02    4.18986e+02    4.60138e+02    4.74977e+02    4.84870e+02    5.02377e+02    4.98208e+02    4.84459e+02    4.81661e+02    4.32784e+02    3.73723e+02    4.58350e+02    6.37171e+02    6.90815e+02    7.26489e+02    7.66895e+02    8.01913e+02    8.36089e+02    8.69960e+02    9.04096e+02    8.97464e+02    8.23179e+02    6.94364e+02    6.29235e+02
-111 ||    3.52227e+02    4.30828e+02    4.53742e+02    4.80834e+02    4.69674e+02    4.91935e+02    4.65315e+02    4.86669e+02    5.48334e+02    4.73561e+02    5.16195e+02    4.57270e+02    4.79615e+02    4.62343e+02    4.36643e+02    4.02187e+02    3.97113e+02    3.78239e+02    3.63536e+02    3.41249e+02    3.12894e+02    3.08481e+02    3.08490e+02    3.16042e+02    2.11633e+02    4.03469e+02    4.58301e+02    4.83899e+02    4.85456e+02    4.59852e+02    4.49462e+02    4.04631e+02    4.37733e+02    3.94738e+02    3.26441e+02    3.91258e+02    6.08802e+02    6.81889e+02    7.21154e+02    7.64765e+02    8.00955e+02    8.18539e+02    8.60391e+02    8.95939e+02    9.16850e+02    8.24082e+02    7.01073e+02    6.29013e+02
-105 ||    3.51682e+02    4.04095e+02    4.40994e+02    4.83546e+02    4.91489e+02    4.96434e+02    5.28836e+02    4.78830e+02    5.25276e+02    4.81285e+02    5.21464e+02    4.72732e+02    4.80555e+02    4.75637e+02    3.78743e+02    3.85564e+02    3.83489e+02    3.90059e+02    3.46731e+02    3.27174e+02    3.34954e+02    3.14271e+02    3.54304e+02    3.45115e+02    3.51344e+02    3.24792e+02    2.18304e+02    3.09323e+02    4.95200e+02    4.95229e+02    4.67950e+02    4.91499e+02    4.93701e+02    4.07088e+02    4.02860e+02    4.21099e+02    6.17566e+02    6.66897e+02    7.09685e+02    7.64255e+02    7.97304e+02    8.22895e+02    8.60779e+02    8.93453e+02    9.11693e+02    8.07566e+02    7.01605e+02    6.29446e+02
-100 ||    3.52107e+02    4.27544e+02    4.46371e+02    4.80916e+02    4.89799e+02    4.92620e+02    5.08253e+02    4.95965e+02    4.75421e+02    4.71171e+02    4.41979e+02    4.53353e+02    4.97980e+02    4.09088e+02    3.70655e+02    3.25016e+02    2.93598e+02    3.60330e+02    3.58486e+02    3.26682e+02    2.99169e+02    2.95130e+02    3.11464e+02    3.42795e+02    3.85112e+02    4.02039e+02    4.22773e+02    4.08044e+02    4.53020e+02    4.79569e+02    4.81231e+02    5.02606e+02    5.11743e+02    5.24879e+02    4.82522e+02    5.81878e+02    6.09543e+02    6.33768e+02    6.92429e+02    7.43148e+02    7.96231e+02    8.23912e+02    8.71275e+02    8.96879e+02    9.09426e+02    8.03466e+02    6.88076e+02    6.29275e+02
-094 ||    3.51970e+02    4.20552e+02    4.28874e+02    4.71154e+02    4.84381e+02    5.06695e+02    5.11222e+02    5.04386e+02    5.39258e+02    4.99281e+02    4.66996e+02    4.71754e+02    4.91394e+02    3.07948e+02    3.93559e+02    4.09740e+02    4.05332e+02    4.07910e+02    3.89367e+02    3.54879e+02    3.27353e+02    3.17531e+02    4.60210e+02    3.91459e+02    4.10646e+02    4.20470e+02    4.46186e+02    4.68224e+02    4.79565e+02    4.83313e+02    4.87148e+02    5.09648e+02    5.34889e+02    5.49268e+02    5.65450e+02    5.88086e+02    6.04451e+02    6.37200e+02    6.76815e+02    7.47266e+02    7.98673e+02    8.31902e+02    8.71597e+02    9.05449e+02    9.13546e+02    8.00550e+02    6.90214e+02    6.29742e+02
-088 ||    3.52121e+02    4.10328e+02    4.29499e+02    4.49516e+02    4.92698e+02    4.93299e+02    5.11306e+02    5.01319e+02    5.48861e+02    4.83748e+02    5.19188e+02    5.04590e+02    4.83368e+02    3.80906e+02    3.80330e+02    3.99140e+02    4.37019e+02    4.37184e+02    4.18310e+02    3.94941e+02    3.90988e+02    3.68847e+02    4.59554e+02    4.31598e+02    4.63226e+02    5.03764e+02    5.06587e+02    5.28304e+02    5.44714e+02    5.31418e+02    5.47551e+02    5.42027e+02    5.46786e+02    5.30479e+02    5.55874e+02    5.95550e+02    6.35989e+02    6.72551e+02    7.16325e+02    7.76397e+02    8.11616e+02    8.45363e+02    8.82928e+02    9.05226e+02    9.11354e+02    8.01128e+02    7.06849e+02    6.29696e+02
-082 ||    3.51706e+02    4.03729e+02    4.45262e+02    4.50252e+02    4.70910e+02    4.74232e+02    5.17795e+02    5.14149e+02    5.60164e+02    5.44608e+02    6.46465e+02    5.05746e+02    4.58866e+02    3.75573e+02    3.84119e+02    4.39822e+02    4.57163e+02    4.57539e+02    4.46791e+02    4.28378e+02    4.08812e+02    4.01885e+02    3.96177e+02    4.44516e+02    5.16166e+02    5.59998e+02    5.68028e+02    5.81498e+02    5.86206e+02    5.86472e+02    5.72161e+02    5.64277e+02    5.35411e+02    5.56932e+02    5.45638e+02    5.65650e+02    6.24500e+02    7.38285e+02    7.86589e+02    8.02549e+02    8.27941e+02    8.61294e+02    9.00428e+02    9.14343e+02    9.10881e+02    8.06327e+02    6.91727e+02    6.30272e+02
-077 ||    3.51987e+02    4.00517e+02    4.54859e+02    4.61572e+02    4.46957e+02    5.13676e+02    5.23187e+02    4.90843e+02    5.62802e+02    5.72865e+02    4.86963e+02    4.77667e+02    4.40099e+02    4.28155e+02    3.61855e+02    3.77723e+02    4.57411e+02    4.72581e+02    4.70814e+02    4.57389e+02    4.56780e+02    6.39798e+02    3.95208e+02    4.06362e+02    4.64442e+02    5.37366e+02    6.20616e+02    6.30593e+02    6.32932e+02    6.18856e+02    6.01121e+02    5.60918e+02    5.78564e+02    5.39059e+02    5.28183e+02    5.04301e+02    6.54738e+02    7.89959e+02    8.03144e+02    8.22723e+02    8.44982e+02    8.85126e+02    9.16390e+02    9.26320e+02    9.19734e+02    9.15207e+02    6.89594e+02    6.30357e+02
-071 ||    3.51182e+02    3.94403e+02    4.48974e+02    5.12557e+02    4.82371e+02    5.19775e+02    5.20739e+02    6.08527e+02    5.23277e+02    4.83250e+02    5.16149e+02    4.45649e+02    4.47442e+02    4.38839e+02    4.79965e+02    4.27594e+02    4.26980e+02    4.12147e+02    4.43418e+02    4.53224e+02    7.99285e+02    7.92393e+02    7.10467e+02    4.46522e+02    4.64418e+02    5.52929e+02    5.62172e+02    5.83337e+02    5.77357e+02    5.83573e+02    5.84256e+02    6.40103e+02    6.05247e+02    5.71629e+02    5.46243e+02    5.78277e+02    7.43838e+02    8.02425e+02    8.21421e+02    8.39493e+02    8.71803e+02    9.07510e+02    9.16307e+02    9.21783e+02    9.24682e+02    8.24464e+02    6.85900e+02    6.30272e+02
-065 ||    3.51699e+02    3.85650e+02    4.49743e+02    4.65675e+02    5.03833e+02    5.37806e+02    5.37323e+02    5.52926e+02    5.34300e+02    4.77932e+02    6.02665e+02    4.53618e+02    4.72990e+02    4.55009e+02    4.72284e+02    4.68827e+02    4.40184e+02    4.63346e+02    4.45815e+02    4.13876e+02    7.77311e+02    3.60005e+02    4.28765e+02    4.84906e+02    5.25625e+02    5.70304e+02    5.90594e+02    6.10393e+02    6.18719e+02    6.09639e+02    6.03353e+02    6.75953e+02    6.43933e+02    6.58422e+02    6.29593e+02    6.32502e+02    6.82265e+02    6.85747e+02    8.42321e+02    8.61945e+02    8.89227e+02    9.30240e+02    9.27789e+02    9.21151e+02    9.33925e+02    7.97241e+02    7.17123e+02    6.31071e+02
-060 ||    3.49834e+02    3.82488e+02    4.87564e+02    4.87566e+02    5.22358e+02    5.34743e+02    5.16196e+02    5.37136e+02    5.53867e+02    5.65416e+02    4.92448e+02    5.28680e+02    5.54225e+02    5.07548e+02    4.65857e+02    4.72176e+02    5.01758e+02    4.58279e+02    4.28878e+02    4.24182e+02    9.14702e+02    4.57548e+02    4.84281e+02    5.22453e+02    5.95878e+02    6.16379e+02    6.22637e+02    6.28815e+02    6.35626e+02    6.36111e+02    7.50872e+02    7.23803e+02    6.45840e+02    6.59629e+02    6.44812e+02    6.95170e+02    7.20594e+02    8.09938e+02    8.65566e+02    8.85942e+02    9.02810e+02    9.46943e+02    9.31105e+02    9.23926e+02    9.30726e+02    8.03838e+02    7.09232e+02    6.32111e+02
-054 ||    3.49501e+02    3.59496e+02    4.79507e+02    4.62503e+02    5.14864e+02    5.06564e+02    5.33085e+02    5.46744e+02    5.65553e+02    7.13964e+02    6.08887e+02    6.36242e+02    5.86348e+02    5.23535e+02    5.05638e+02    4.91048e+02    5.65432e+02    5.55150e+02    5.42052e+02    5.07076e+02    4.85353e+02    4.91928e+02    4.96706e+02    5.40450e+02    5.97674e+02    5.72270e+02    6.10231e+02    6.28789e+02    6.74435e+02    7.26429e+02    7.61289e+02    7.96859e+02    7.18305e+02    7.44595e+02    7.15549e+02    7.33552e+02    7.98969e+02    8.48978e+02    8.82312e+02    9.06941e+02    9.19469e+02    9.44364e+02    9.33678e+02    9.34564e+02    9.33752e+02    8.98316e+02    7.05192e+02    6.31499e+02
-048 ||    3.51333e+02    3.56211e+02    5.05337e+02    5.00586e+02    5.15046e+02    5.28017e+02    4.85194e+02    5.48747e+02    6.85777e+02    6.82257e+02    8.35528e+02    8.90599e+02    6.27330e+02    6.17271e+02    6.59770e+02    5.61927e+02    5.65486e+02    5.68010e+02    5.46057e+02    5.86249e+02    6.98507e+02    5.12997e+02    5.44046e+02    5.55493e+02    5.62010e+02    6.29986e+02    6.97166e+02    7.49908e+02    7.87139e+02    8.24220e+02    8.26080e+02    8.09605e+02    8.19388e+02    8.21548e+02    8.28806e+02    8.37617e+02    8.50257e+02    8.70301e+02    8.96247e+02    9.13363e+02    9.31808e+02    9.38439e+02    9.39942e+02    9.27927e+02    9.33639e+02    9.04555e+02    7.14521e+02    6.32031e+02
-042 ||    3.50930e+02    3.63611e+02    4.93615e+02    4.97043e+02    5.24096e+02    5.25892e+02    6.02407e+02    5.06084e+02    5.88717e+02    8.40368e+02    8.26651e+02    8.59685e+02    8.26900e+02    7.78220e+02    5.30819e+02    5.62144e+02    5.80777e+02    5.48748e+02    5.56965e+02    5.45634e+02    7.29447e+02    5.66296e+02    5.40701e+02    5.84971e+02    6.37107e+02    6.60691e+02    7.32612e+02    7.82571e+02    8.26856e+02    8.31123e+02    8.35892e+02    8.38833e+02    8.28324e+02    8.34395e+02    8.42067e+02    8.55479e+02    8.67852e+02    8.87844e+02    9.09615e+02    9.23853e+02    9.35426e+02    9.45518e+02    9.47738e+02    9.36725e+02    9.27053e+02    8.68886e+02    7.15704e+02    6.33313e+02
-037 ||    3.50786e+02    3.35987e+02    4.83122e+02    4.90088e+02    4.89278e+02    5.05942e+02    5.09143e+02    5.19117e+02    5.26062e+02    7.67083e+02    8.12801e+02    8.54236e+02    8.19455e+02    6.81622e+02    6.30631e+02    6.01391e+02    5.77638e+02    5.62473e+02    5.84697e+02    5.61125e+02    5.95184e+02    8.55953e+02    7.08917e+02    6.45976e+02    6.84504e+02    8.79523e+02    8.06395e+02    8.32977e+02    8.20632e+02    8.36635e+02    8.35504e+02    8.42663e+02    8.50975e+02    8.49152e+02    8.63434e+02    8.74106e+02    8.89437e+02    9.05253e+02    9.20873e+02    9.28568e+02    9.35974e+02    9.44972e+02    9.43906e+02    9.36714e+02    9.19819e+02    8.36300e+02    7.20070e+02    6.30751e+02
-031 ||    3.51124e+02    3.35485e+02    4.66279e+02    4.94639e+02    4.66860e+02    4.98437e+02    5.41504e+02    5.05899e+02    5.44515e+02    5.49468e+02    8.55883e+02    6.29236e+02    7.07746e+02    6.17379e+02    5.64610e+02    6.06368e+02    5.72692e+02    7.13210e+02    6.40567e+02    7.34226e+02    6.49528e+02    6.74040e+02    7.38603e+02    6.82305e+02    7.19723e+02    8.37583e+02    7.20413e+02    7.46311e+02    8.10824e+02    8.12612e+02    8.01800e+02    8.42705e+02    8.52766e+02    8.64618e+02    8.78191e+02    8.91904e+02    8.94163e+02    9.13909e+02    9.25369e+02    9.35266e+02    9.44787e+02    9.48105e+02    9.44221e+02    9.37002e+02    9.20411e+02    8.00119e+02    7.26952e+02    6.33537e+02
-025 ||    3.49310e+02    3.32963e+02    4.79953e+02    4.96104e+02    4.95973e+02    4.62116e+02    4.83179e+02    5.59050e+02    5.21032e+02    6.10116e+02    5.83088e+02    6.86228e+02    5.43761e+02    5.63258e+02    5.93644e+02    5.81512e+02    5.87558e+02    6.30205e+02    6.28874e+02    6.23560e+02    6.83652e+02    6.67606e+02    7.22859e+02    6.99945e+02    7.20677e+02    7.03255e+02    7.71310e+02    7.46678e+02    7.67638e+02    7.98695e+02    8.18022e+02    8.30690e+02    8.47423e+02    8.69347e+02    8.88517e+02    9.01498e+02    9.05298e+02    9.15531e+02    9.26207e+02    9.32476e+02    9.41686e+02    9.40906e+02    9.37330e+02    9.36126e+02    9.17533e+02    7.89237e+02    7.46689e+02    6.35978e+02
-020 ||    3.51053e+02    3.24706e+02    4.54663e+02    4.81804e+02    4.85294e+02    4.46126e+02    5.01283e+02    5.07825e+02    4.58050e+02    5.33101e+02    5.78811e+02    6.52786e+02    5.50117e+02    5.63404e+02    5.57385e+02    5.77800e+02    6.04881e+02    6.28923e+02    6.58449e+02    6.52490e+02    7.18366e+02    7.57723e+02    7.12907e+02    7.12670e+02    7.44319e+02    6.85369e+02    7.17199e+02    8.33883e+02    7.16540e+02    7.45220e+02    7.79668e+02    8.41267e+02    8.39651e+02    8.60260e+02    8.88350e+02    8.90099e+02    9.02125e+02    9.22394e+02    9.21418e+02    9.37428e+02    9.40145e+02    9.44972e+02    9.33152e+02    9.22795e+02    9.20130e+02    7.70233e+02    7.29230e+02    6.31031e+02
-014 ||    3.50677e+02    3.16510e+02    4.50132e+02    4.89819e+02    4.83678e+02    4.92647e+02    4.72164e+02    5.01281e+02    4.94924e+02    5.18434e+02    5.40662e+02    5.83327e+02    5.15392e+02    5.34807e+02    5.34722e+02    5.60768e+02    5.77502e+02    6.06082e+02    6.32143e+02    7.03116e+02    6.66436e+02    6.72813e+02    6.98637e+02    7.30886e+02    7.28248e+02    7.01934e+02    6.90987e+02    7.01434e+02    6.83354e+02    7.16110e+02    7.00965e+02    7.65508e+02    7.92973e+02    8.60087e+02    8.85101e+02    8.93148e+02    8.99815e+02    9.13767e+02    9.25728e+02    9.30405e+02    9.33922e+02    9.33587e+02    9.31471e+02    9.04817e+02    9.05854e+02    7.61511e+02    7.30616e+02    6.31094e+02
-008 ||    3.51737e+02    3.14152e+02    4.47794e+02    4.78547e+02    4.79576e+02    5.05126e+02    5.01186e+02    5.04443e+02    4.95662e+02    5.07748e+02    6.22858e+02    5.04612e+02    5.52143e+02    5.22209e+02    5.34483e+02    5.29263e+02    5.32551e+02    5.61731e+02    6.53237e+02    6.53082e+02    6.51749e+02    6.60894e+02    6.67600e+02    6.86608e+02    6.99740e+02    6.91948e+02    6.89782e+02    6.90732e+02    7.01096e+02    8.06828e+02    7.12596e+02    7.30638e+02    7.71262e+02    8.25889e+02    8.58474e+02    8.77089e+02    8.93946e+02    9.14218e+02    9.19237e+02    9.24063e+02    9.11154e+02    9.22956e+02    9.20665e+02    9.11563e+02    9.05209e+02    7.50910e+02    7.38696e+02    6.32014e+02
-002 ||    3.49644e+02    3.14071e+02    4.35510e+02    4.79323e+02    4.85011e+02    5.15964e+02    5.09768e+02    5.08522e+02    5.27358e+02    4.84474e+02    5.30726e+02    5.25231e+02    5.37023e+02    5.46447e+02    5.26436e+02    5.15720e+02    5.04178e+02    5.68559e+02    5.83675e+02    5.94148e+02    6.17170e+02    6.54346e+02    6.54489e+02    6.64960e+02    6.62595e+02    6.69420e+02    6.92619e+02    7.21216e+02    6.97326e+02    7.01524e+02    7.15296e+02    7.18083e+02    7.15820e+02    7.71724e+02    7.95342e+02    8.64839e+02    8.86102e+02    8.99493e+02    9.07886e+02    9.16360e+02    9.16822e+02    9.17505e+02    9.14850e+02    9.07485e+02    8.99412e+02    7.40967e+02    7.48480e+02    6.32992e+02
